Occupation - Unit group - National Occupational Classification (NOC) 2021 (819) 10,,,,
"40 Managers in public administration, in education and social and community services and in public protection services","49,820","101,000","98,500",Ontario
"400 Managers in public administration, in education and social and community services and in public protection services","49,820","101,000","98,500",Ontario
4001 Managers in public administration,"10,355","111,000","116,500",Ontario
40010 Government managers - health and social policy development and program administration,"3,115","113,000","113,400",Ontario
"40011 Government managers - economic analysis, policy development and program administration","4,885","115,000","122,800",Ontario
40012 Government managers - education policy development and program administration,695,"94,000","100,200",Ontario
40019 Other managers in public administration,"1,655","108,000","110,300",Ontario
4002 Managers in education,"18,805","114,000","103,200",Ontario
40020 Administrators - post-secondary education and vocational training,"6,440","88,000","94,100",Ontario
40021 School principals and administrators of elementary and secondary education,"12,360","120,000","107,900",Ontario
"4003 Managers in social, community and correctional services","11,500","72,500","76,900",Ontario
"40030 Managers in social, community and correctional services","11,500","72,500","76,900",Ontario
4004 Managers in public protection services,"9,160","100,000","95,600",Ontario
40040 Commissioned police officers and related occupations in public protection services,680,"148,000","145,200",Ontario
40041 Fire chiefs and senior firefighting officers,910,"129,000","121,600",Ontario
40042 Commissioned officers of the Canadian Armed Forces,"7,570","95,000","88,000",Ontario
"41 Professional occupations in law, education, social, community and government services","495,975","72,500","78,900",Ontario
411 Professional occupations in law,"42,680","118,000","171,000",Ontario
"4110 Judges, lawyers and Quebec notaries","42,680","118,000","171,000",Ontario
41100 Judges,870,"320,000","257,000",Ontario
41101 Lawyers and Quebec notaries,"41,815","116,000","169,200",Ontario
412 Professional occupations in education services,"287,795","72,500","68,600",Ontario
4120 University professors and post-secondary assistants,"70,680","29,000","61,000",Ontario
41200 University professors and lecturers,"27,655","118,000","116,600",Ontario
41201 Post-secondary teaching and research assistants,"43,025","13,000","25,240",Ontario
4121 College and other vocational instructors,"32,355","61,600","65,100",Ontario
41210 College and other vocational instructors,"32,355","61,600","65,100",Ontario
"4122 Secondary, elementary and kindergarten school teachers","184,755","85,000","72,200",Ontario
41220 Secondary school teachers,"58,760","94,000","77,500",Ontario
41221 Elementary school and kindergarten teachers,"125,995","80,000","69,700",Ontario
413 Professional occupations in social and community services,"65,920","60,000","59,750",Ontario
4130 Social and community service professionals,"49,255","58,400","57,400",Ontario
41300 Social workers,"23,875","68,500","66,100",Ontario
41301 Therapists in counselling and related specialized therapies,"13,320","47,200","48,200",Ontario
41302 Religious leaders,"12,055","50,400","50,520",Ontario
4131 Police investigators and probation officers,"3,510","91,000","98,200",Ontario
41310 Police investigators and other investigative occupations,"1,790","123,000","118,800",Ontario
41311 Probation and parole officers,"1,715","84,000","76,700",Ontario
4132 Educational and employment counsellors,"13,155","57,600","58,300",Ontario
