Occupation - Unit group - National Occupational Classification (NOC) 2021 (819) 10,,,,
"4122 Secondary, elementary and kindergarten school teachers",640,"110,000","97,600",Nunavut
41220 Secondary school teachers,190,"115,000","102,000",Nunavut
41221 Elementary school and kindergarten teachers,445,"108,000","95,600",Nunavut
413 Professional occupations in social and community services,125,"114,000","108,000",Nunavut
4130 Social and community service professionals,65,"121,000","112,000",Nunavut
41300 Social workers,45,"131,000","120,000",Nunavut
41301 Therapists in counselling and related specialized therapies,10,0,"120,000",Nunavut
41302 Religious leaders,10,0,"60,000",Nunavut
4131 Police investigators and probation officers,10,0,"120,000",Nunavut
41310 Police investigators and other investigative occupations,0,0,0,Nunavut
41311 Probation and parole officers,10,0,"100,000",Nunavut
4132 Educational and employment counsellors,55,"106,000","104,000",Nunavut
41320 Educational counsellors,35,"105,000","100,000",Nunavut
41321 Career development practitioners and career counsellors (except education),20,"114,000","110,000",Nunavut
414 Professional occupations in government services,400,"113,000","106,800",Nunavut
"4140 Policy and program researchers, consultants and officers",400,"113,000","106,800",Nunavut
"41400 Natural and applied science policy researchers, consultants and program officers",60,"126,000","120,000",Nunavut
41401 Economists and economic policy researchers and analysts,10,0,"140,000",Nunavut
41402 Business development officers and market researchers and analysts,45,"100,000","96,000",Nunavut
"41403 Social policy researchers, consultants and program officers",120,"115,000","116,000",Nunavut
"41404 Health policy researchers, consultants and program officers",50,"99,000","84,000",Nunavut
"41405 Education policy researchers, consultants and program officers",40,"112,000","100,000",Nunavut
"41406 Recreation, sports and fitness policy researchers, consultants and program officers",20,0,"80,000",Nunavut
41407 Program officers unique to government,40,"120,000","110,000",Nunavut
41409 Other professional occupations in social science,10,0,"100,000",Nunavut
"42 Front-line public protection services and paraprofessional occupations in legal, social, community, education services",805,"88,000","80,800",Nunavut
421 Occupations in front-line public protection services,170,"136,000","128,000",Nunavut
4210 Occupations in front-line public protection services,170,"136,000","128,000",Nunavut
42100 Police officers (except commissioned),140,"138,000","138,000",Nunavut
42101 Firefighters,35,"62,000","85,000",Nunavut
42102 Specialized members of the Canadian Armed Forces,0,0,0,Nunavut
"422 Paraprofessional occupations in legal, social, community and education services",630,"66,500","67,600",Nunavut
"4220 Paraprofessional occupations in legal, social, community and education services",630,"66,500","67,600",Nunavut
42200 Paralegals and related occupations,15,0,"50,000",Nunavut
42201 Social and community service workers,435,"94,000","82,800",Nunavut
42202 Early childhood educators and assistants,180,"20,600","33,200",Nunavut
42203 Instructors of persons with disabilities,0,0,0,Nunavut
42204 Religion workers,0,0,0,Nunavut
43 Assisting occupations in education and in legal and public protection,365,"77,500","70,400",Nunavut
431 Assisting occupations in educational,235,"70,000","62,400",Nunavut
4310 Assisting occupations in education,235,"70,000","62,400",Nunavut
43100 Elementary and secondary school teacher assistants,200,"75,500","66,000",Nunavut
43109 Other instructors,35,"22,600","40,000",Nunavut
432 Assisting occupations in legal and public protection,130,"88,000","84,000",Nunavut
