Occupation - Unit group - National Occupational Classification (NOC) 2021 (819) 10,,,,
4120 University professors and post-secondary assistants,"24,250","42,400","64,900",British Columbia
41200 University professors and lecturers,"11,235","103,000","108,900",British Columbia
41201 Post-secondary teaching and research assistants,"13,015","13,400","26,960",British Columbia
4121 College and other vocational instructors,"12,260","64,500","64,400",British Columbia
41210 College and other vocational instructors,"12,260","64,500","64,400",British Columbia
"4122 Secondary, elementary and kindergarten school teachers","51,675","70,000","64,900",British Columbia
41220 Secondary school teachers,"18,325","78,000","70,300",British Columbia
41221 Elementary school and kindergarten teachers,"33,350","66,000","61,950",British Columbia
413 Professional occupations in social and community services,"26,740","56,800","56,500",British Columbia
4130 Social and community service professionals,"19,015","56,000","55,000",British Columbia
41300 Social workers,"7,595","68,000","64,500",British Columbia
41301 Therapists in counselling and related specialized therapies,"6,925","44,400","47,600",British Columbia
41302 Religious leaders,"4,495","49,200","50,400",British Columbia
4131 Police investigators and probation officers,"1,425","77,000","80,700",British Columbia
41310 Police investigators and other investigative occupations,535,"106,000","98,000",British Columbia
41311 Probation and parole officers,890,"74,000","70,200",British Columbia
4132 Educational and employment counsellors,"6,295","53,200","55,500",British Columbia
41320 Educational counsellors,"4,645","57,600","57,500",British Columbia
41321 Career development practitioners and career counsellors (except education),"1,655","49,200","49,960",British Columbia
414 Professional occupations in government services,"28,595","62,000","66,000",British Columbia
"4140 Policy and program researchers, consultants and officers","28,595","62,000","66,000",British Columbia
"41400 Natural and applied science policy researchers, consultants and program officers","5,245","75,000","77,200",British Columbia
41401 Economists and economic policy researchers and analysts,"1,850","85,000","88,600",British Columbia
41402 Business development officers and market researchers and analysts,"5,165","62,400","76,500",British Columbia
"41403 Social policy researchers, consultants and program officers","4,920","58,400","57,650",British Columbia
"41404 Health policy researchers, consultants and program officers","3,700","62,800","64,600",British Columbia
"41405 Education policy researchers, consultants and program officers","3,700","45,600","48,800",British Columbia
"41406 Recreation, sports and fitness policy researchers, consultants and program officers","1,405","52,800","52,050",British Columbia
41407 Program officers unique to government,"1,385","56,000","57,450",British Columbia
41409 Other professional occupations in social science,"1,220","52,000","55,100",British Columbia
"42 Front-line public protection services and paraprofessional occupations in legal, social, community, education services","73,475","42,800","50,120",British Columbia
421 Occupations in front-line public protection services,"15,380","105,000","100,800",British Columbia
4210 Occupations in front-line public protection services,"15,380","105,000","100,800",British Columbia
42100 Police officers (except commissioned),"10,320","103,000","101,900",British Columbia
42101 Firefighters,"4,820","107,000","99,500",British Columbia
42102 Specialized members of the Canadian Armed Forces,235,"84,000","77,500",British Columbia
"422 Paraprofessional occupations in legal, social, community and education services","58,100","34,400","36,720",British Columbia
"4220 Paraprofessional occupations in legal, social, community and education services","58,100","34,400","36,720",British Columbia
42200 Paralegals and related occupations,"4,845","62,000","63,550",British Columbia
42201 Social and community service workers,"29,235","42,400","41,160",British Columbia
42202 Early childhood educators and assistants,"21,155","22,600","25,600",British Columbia
42203 Instructors of persons with disabilities,"1,735","18,200","28,000",British Columbia
42204 Religion workers,"1,140","23,400","28,550",British Columbia
43 Assisting occupations in education and in legal and public protection,"36,875","33,200","39,440",British Columbia
431 Assisting occupations in educational,"26,675","27,800","26,760",British Columbia
4310 Assisting occupations in education,"26,675","27,800","26,760",British Columbia
43100 Elementary and secondary school teacher assistants,"19,695","30,800","29,680",British Columbia
43109 Other instructors,"6,980","8,800","18,480",British Columbia
432 Assisting occupations in legal and public protection,"10,195","73,500","72,600",British Columbia
4320 Assisting occupations in legal and public protection,"10,195","73,500","72,600",British Columbia
43200 Sheriffs and bailiffs,685,"67,500","66,400",British Columbia
43201 Correctional service officers,"3,460","75,000","74,000",British Columbia
43202 By-law enforcement and other regulatory officers,"1,680","61,600","59,250",British Columbia
"43203 Border services, customs, and immigration officers","1,470","86,000","77,800",British Columbia
43204 Operations members of the Canadian Armed Forces,"2,895","77,500","77,600",British Columbia
44 Care providers and legal and public protection support occupations,"14,175","19,600","25,880",British Columbia
441 Home care provider occupations,"13,770","19,000","25,320",British Columbia
4410 Home care provider occupations,"13,770","19,000","25,320",British Columbia
44100 Home child care providers,"7,070","12,500","18,500",British Columbia
"44101 Home support workers, caregivers and related occupations","6,705","29,400","32,520",British Columbia
442 Primary combat members of the Canadian Armed Forces,400,"32,800","44,200",British Columbia
4420 Primary combat members of the Canadian Armed Forces,400,"32,800","44,200",British Columbia
44200 Primary combat members of the Canadian Armed Forces,400,"32,800","44,200",British Columbia
