Occupation - Unit group - National Occupational Classification (NOC) 2021 (819) 10,,,,
"451 Student monitors, crossing guards and related occupations",0,0,0,Yukon
"4510 Student monitors, crossing guards and related occupations",0,0,0,Yukon
"45100 Student monitors, crossing guards and related occupations",0,0,0,Yukon
"5 Occupations in art, culture, recreation and sport",785,"30,800","36,500",Yukon
"50 Specialized middle management occupations in art, culture, recreation and sport",80,"67,500","60,000",Yukon
"500 Specialized middle management occupations in art, culture, recreation and sport",80,"67,500","60,000",Yukon
"5001 Managers in art, culture, recreation and sport",80,"67,500","60,000",Yukon
"50010 Library, archive, museum and art gallery managers",25,"62,400","60,000",Yukon
"50011 Managers - publishing, motion pictures, broadcasting and performing arts",20,0,"50,000",Yukon
"50012 Recreation, sports and fitness program and service directors",35,"67,500","64,000",Yukon
51 Professional occupations in art and culture,185,"40,000","40,400",Yukon
511 Professional occupations in art and culture,185,"40,000","40,400",Yukon
"5110 Librarians, archivists, conservators and curators",40,"54,400","52,000",Yukon
51100 Librarians,30,"52,000","56,000",Yukon
51101 Conservators and curators,0,0,0,Yukon
51102 Archivists,0,0,0,Yukon
"5111 Writing, translating and related communications professionals",85,"47,600","48,000",Yukon
51110 Editors,0,0,0,Yukon
51111 Authors and writers (except technical),20,0,"12,000",Yukon
51112 Technical writers,0,0,0,Yukon
51113 Journalists,25,0,"72,000",Yukon
"51114 Translators, terminologists and interpreters",15,0,"36,000",Yukon
5112 Creative and performing artists,55,"18,400","20,000",Yukon
"51120 Producers, directors, choreographers and related occupations",25,"30,800","26,000",Yukon
"51121 Conductors, composers and arrangers",10,0,"20,000",Yukon
51122 Musicians and singers,20,0,"14,000",Yukon
"52 Technical occupations in art, culture and sport",150,"34,400","44,000",Yukon
521 Technical occupations in art and culture,150,"34,400","44,000",Yukon
5210 Technical occupations in libraries and public archives,0,0,0,Yukon
52100 Library and public archive technicians,0,0,0,Yukon
"5211 Technical occupations in motion pictures, broadcasting and the performing arts",50,"45,600","62,000",Yukon
52110 Film and video camera operators,0,0,0,Yukon
52111 Graphic arts technicians,0,0,0,Yukon
52112 Broadcast technicians,0,0,0,Yukon
52113 Audio and video recording technicians,0,0,0,Yukon
52114 Announcers and other broadcasters,0,0,0,Yukon
"52119 Other technical and coordinating occupations in motion pictures, broadcasting and the performing arts",30,"99,000","80,000",Yukon
5212 Graphic and interior designers,85,"31,000","35,000",Yukon
52120 Graphic designers and illustrators,85,"31,000","35,000",Yukon
52121 Interior designers and interior decorators,0,0,0,Yukon
"53 Occupations in art, culture and sport",195,"23,600","31,000",Yukon
531 Occupations in art and culture,175,"20,400","29,200",Yukon
5310 Occupations related to museums and art galleries,50,"31,600","35,000",Yukon
"53100 Registrars, restorers, interpreters and other occupations related to museum and art galleries",50,"31,600","35,000",Yukon
5311 Photographers and support occupations in arts and culture,40,"3,160","36,000",Yukon
53110 Photographers,30,"3,160","36,000",Yukon
