Occupation - Unit group - National Occupational Classification (NOC) 2021 (819) 10,,,,
94105 Metalworking and forging machine operators,300,"49,600","48,800",Saskatchewan
94106 Machining tool operators,85,"52,000","51,000",Saskatchewan
94107 Machine operators of other metal products,25,0,"60,000",Saskatchewan
"9411 Machine operators and related workers in chemical, plastic and rubber processing",265,"55,600","63,200",Saskatchewan
94110 Chemical plant machine operators,120,"85,000","88,000",Saskatchewan
94111 Plastics processing machine operators,80,"49,200","47,000",Saskatchewan
94112 Rubber processing machine operators and related workers,65,"41,200","38,000",Saskatchewan
9412 Machine operators and related workers in pulp and paper production and wood processing and manufacturing,295,"53,200","53,600",Saskatchewan
94120 Sawmill machine operators,130,"54,000","51,000",Saskatchewan
"94121 Pulp mill, papermaking and finishing machine operators",50,"95,000","70,000",Saskatchewan
94122 Paper converting machine operators,0,0,0,Saskatchewan
94123 Lumber graders and other wood processing inspectors and graders,15,0,"80,000",Saskatchewan
94124 Woodworking machine operators,50,"51,600","44,000",Saskatchewan
94129 Other wood processing machine operators,45,"49,200","50,000",Saskatchewan
"9413 Machine operators and related workers in textile, fabric, fur and leather products processing and manufacturing",245,"26,200","24,400",Saskatchewan
"94130 Textile fibre and yarn, hide and pelt processing machine operators and workers",35,"12,700","18,000",Saskatchewan
"94131 Weavers, knitters and other fabric making occupations",20,0,"24,000",Saskatchewan
94132 Industrial sewing machine operators,185,"28,800","25,600",Saskatchewan
"94133 Inspectors and graders, textile, fabric, fur and leather products manufacturing",0,0,0,Saskatchewan
"9414 Machine operators and related workers in food, beverage and associated products processing","1,835","48,400","48,400",Saskatchewan
"94140 Process control and machine operators, food and beverage processing","1,255","53,600","53,000",Saskatchewan
"94141 Industrial butchers and meat cutters, poultry preparers and related workers",415,"41,200","38,400",Saskatchewan
94142 Fish and seafood plant workers,35,"18,400","22,000",Saskatchewan
"94143 Testers and graders, food and beverage processing",130,"43,200","42,000",Saskatchewan
9415 Printing equipment operators and related occupations,245,"33,600","35,200",Saskatchewan
94150 Plateless printing equipment operators,85,"38,400","37,000",Saskatchewan
"94151 Camera, platemaking and other prepress occupations",30,0,"36,000",Saskatchewan
94152 Binding and finishing machine operators,90,"34,000","32,000",Saskatchewan
94153 Photographic and film processors,40,"26,000","37,000",Saskatchewan
942 Assemblers and inspectors in manufacturing,"2,335","46,000","45,360",Saskatchewan
"9420 Mechanical, electrical and electronics assemblers and inspectors","1,210","46,000","44,300",Saskatchewan
"94200 Motor vehicle assemblers, inspectors and testers",185,"36,000","38,400",Saskatchewan
"94201 Electronics assemblers, fabricators, inspectors and testers",130,"40,000","42,000",Saskatchewan
"94202 Assemblers and inspectors, electrical appliance, apparatus and equipment manufacturing",75,"18,200","27,000",Saskatchewan
"94203 Assemblers, fabricators and inspectors, industrial electrical motors and transformers",65,"56,000","58,000",Saskatchewan
94204 Mechanical assemblers and inspectors,740,"48,800","46,500",Saskatchewan
"94205 Machine operators and inspectors, electrical apparatus manufacturing",0,0,0,Saskatchewan
"9421 Furniture, wood, plastic and other products assemblers, finishers and inspectors","1,120","46,000","46,500",Saskatchewan
"94210 Furniture and fixture assemblers, finishers, refinishers and inspectors",180,"42,000","38,800",Saskatchewan
94211 Assemblers and inspectors of other wood products,145,"32,800","34,000",Saskatchewan
"94212 Plastic products assemblers, finishers and inspectors",45,"40,000","40,000",Saskatchewan
"94213 Industrial painters, coaters and metal finishing process operators",515,"56,400","54,200",Saskatchewan
"94219 Other products assemblers, finishers and inspectors",235,"36,400","44,400",Saskatchewan
"95 Labourers in processing, manufacturing and utilities","4,430","31,800","35,560",Saskatchewan
"951 Labourers in processing, manufacturing and utilities","4,430","31,800","35,560",Saskatchewan
"9510 Labourers in processing, manufacturing and utilities","4,430","31,800","35,560",Saskatchewan
95100 Labourers in mineral and metal processing,290,"49,600","52,400",Saskatchewan
95101 Labourers in metal fabrication,315,"35,200","42,000",Saskatchewan
95102 Labourers in chemical products processing and utilities,250,"47,200","56,400",Saskatchewan
"95103 Labourers in wood, pulp and paper processing",270,"41,600","43,600",Saskatchewan
95104 Labourers in rubber and plastic products manufacturing,105,"39,600","39,000",Saskatchewan
95105 Labourers in textile processing and cutting,35,"19,400","22,000",Saskatchewan
95106 Labourers in food and beverage processing,"1,540","35,600","35,120",Saskatchewan
95107 Labourers in fish and seafood processing,30,"8,900","12,000",Saskatchewan
"95109 Other labourers in processing, manufacturing and utilities","1,600","21,600","27,640",Saskatchewan
